accession	organism	kingdom	length	tm_helix_start_leq_90
Q9Y8C0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	92	false
O74889	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1024	false
P0CT69	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	176	false
Q06184	Euplotes crassus	Other	446	false
Q10360	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	97	false
P0C5Y7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	102	false
P25457	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	250	false
P49379	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	359	false
Q1MTQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	false
Q8AYS7	Gallus gallus	Metazoa	753	false
Q92366	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	false
Q00912	Wickerhamomyces anomalus	Fungi	342	false
Q00312	Candida albicans	Fungi	527	false
Q9HGL6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	false
Q9P783	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	480	false
O13046	Xenopus laevis	Metazoa	1127	false
O14277	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203	false
Q09668	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	false
O14423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	514	false
O74905	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	189	false
P62597	Gallus gallus	Metazoa	778	false
P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	false
Q9P775	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	516	false
Q9USX4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	108	false
P15847	Plasmodium falciparum	Other	184	false
P0DW10	Neurospora crassa	Fungi	244	false
Q8QFX1	Gallus gallus	Metazoa	1325	false
P93788	Solanum tuberosum	Plants	198	false
Q07335	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	154	true
H9JBU5	Bombyx mori	Metazoa	157	true
Q9UU99	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1008	false
C8V329	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	508	true
C4QM85	Schistosoma mansoni	Metazoa	419	true
O02351	Antheraea polyphemus	Metazoa	525	true
Q90ZN1	Gallus gallus	Metazoa	177	true
P48629	Spinacia oleracea	Plants	447	false
O93956	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	549	true
P15325	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	533	true
P32250	Gallus gallus	Metazoa	308	true
Q28756	Ovis aries	Metazoa	391	true
Q8SUF9	Encephalitozoon cuniculi (strain GB-M1)	Fungi	553	true
Q8SUG7	Encephalitozoon cuniculi (strain GB-M1)	Fungi	536	true
Q949G3	Nicotiana plumbaginifolia	Plants	1436	false
A9ZSY2	Apis mellifera ligustica	Metazoa	502	true
O24367	Spirodela polyrhiza	Plants	1441	false
O77408	Lymnaea stagnalis	Metazoa	638	true
Q25321	Locusta migratoria	Metazoa	484	true
P29357	Spinacia oleracea	Plants	653	false
A9ZSY3	Bombyx mori	Metazoa	505	true
O01670	Lymnaea stagnalis	Metazoa	578	true
Q801D8	Cynoscion nebulosus	Metazoa	352	true
Q8SRA2	Encephalitozoon cuniculi (strain GB-M1)	Fungi	559	true
Q7XB14	Hordeum vulgare	Plants	408	false
A0A5K1K8Y8	Plasmodium falciparum (isolate 3D7)	Other	372	false
A0A166B1A6	Daucus carota subsp. sativus	Plants	1119	false
Q6SKR5	Xenopus laevis	Metazoa	228	false
O94670	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	273	false
Q6NRW3	Xenopus laevis	Metazoa	199	false
O00934	Toxoplasma gondii	Other	831	false
P13192	Hordeum vulgare	Plants	235	false
P83391	Cladophora glomerata	Plants	91	false
Q06215	Vicia faba	Plants	606	false
O49939	Spinacia oleracea	Plants	449	false
P12355	Spinacia oleracea	Plants	231	false
P12356	Chlamydomonas reinhardtii	Plants	227	false
A8IEF3	Chlamydomonas reinhardtii	Plants	345	false
P22343	Euglena viridis	Other	87	false
P00109	Alaria esculenta	Other	86	false
P43309	Malus domestica	Plants	593	false
Q08303	Solanum lycopersicum	Plants	630	false
P00108	Petalonia fascia	Other	85	false
P00110	Bumilleriopsis filiformis	Other	86	false
Q7T3R4	Takifugu rubripes	Metazoa	481	true
P18212	Nicotiana tabacum	Plants	265	false
P21727	Pisum sativum	Plants	402	false
Q02758	Pisum sativum	Plants	251	false
Q9XQR3	Pisum sativum	Plants	73	true
Q9Y7X6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	684	false
P06414	Marchantia polymorpha	Plants	473	true
P11402	Spinacia oleracea	Plants	257	false
P11869	Spinacia oleracea	Plants	404	false
P14226	Pisum sativum	Plants	329	false
P16059	Pisum sativum	Plants	259	false
Q39709	Isochrysis galbana	Other	208	false
O63075	Chlamydomonas reinhardtii	Plants	238	true
O99019	Solanum demissum	Plants	326	false
P56274	Ulva pertusa	Plants	98	false
Q8HTL5	Chlamydomonas reinhardtii	Plants	175	true
Q9LLC6	Chlamydomonas reinhardtii	Plants	198	false
P25188	Cavia porcellus	Metazoa	167	false
A0A0K9RDW0	Spinacia oleracea	Plants	675	false
P10804	Secale cereale	Plants	473	true
P12301	Spinacia oleracea	Plants	232	false
P12302	Spinacia oleracea	Plants	267	false
P46483	Euglena gracilis	Other	338	false
P48268	Chlamydomonas reinhardtii	Plants	82	true
Q8RVC7	Chlamydomonas reinhardtii	Plants	411	false
Q9UUG2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	621	false
Q9ZST9	Pisum sativum	Plants	252	false
P06906	Pan troglodytes	Metazoa	171	false
Q91439	Squalus acanthias	Metazoa	155	false
P04160	Spinacia oleracea	Plants	508	true
P09974	Nicotiana tabacum	Plants	62	true
P80471	Solanum tuberosum	Plants	326	false
P92276	Chlamydomonas reinhardtii	Plants	62	true
A0A509AKT6	Plasmodium berghei (strain Anka)	Other	455	true
A0T0M9	Thalassiosira pseudonana	Other	733	true
Q9SPI9	Chlamydomonas reinhardtii	Plants	115	true
P12354	Spinacia oleracea	Plants	125	false
Q9AYU1	Triphysaria versicolor	Plants	329	false
P23230	Chlamydomonas reinhardtii	Plants	160	true
P06451	Spinacia oleracea	Plants	247	true
P31853	Spinacia oleracea	Plants	222	true
Q02060	Spinacia oleracea	Plants	274	false
Q0P3K2	Ostreococcus tauri	Plants	733	true
P08212	Pisum sativum	Plants	81	true
P00289	Spinacia oleracea	Plants	168	false
P07030	Silene latifolia subsp. alba	Plants	165	false
P11970	Populus nigra	Plants	168	false
P18068	Chlamydomonas reinhardtii	Plants	145	false
P36213	Hordeum vulgare	Plants	205	false
P84861	Polysiphonia urceolata	Other	164	false
P00306	Galdieria sulphuraria	Other	162	false
P12353	Spinacia oleracea	Plants	212	false
P17341	Petroselinum crispum	Plants	97	false
P26956	Tetradesmus obliquus	Plants	145	false
P59859	Polysiphonia urceolata	Other	172	false
Q7SIB8	Dryopteris crassirhizoma	Plants	102	false
Q7SIG0	Agarophyton chilense	Other	164	false
Q85FY6	Cyanidioschyzon merolae (strain NIES-3377 / 10D)	Other	732	true
P00314	Galdieria sulphuraria	Other	161	false
P59858	Polysiphonia urceolata	Other	162	false
P00287	Phaseolus vulgaris	Plants	99	false
P00319	Galdieria sulphuraria	Other	161	false
P34784	Aglaothamnion neglectum	Other	317	false
Q9ZQS5	Cyanidium caldarium	Other	154	false
O74359	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	663	false
O36005	Griffithsia monilis	Other	164	false
P00299	Populus nigra	Plants	168	false
P07465	Ulva prolifera	Plants	98	false
P37207	Porphyridium purpureum	Other	162	false
O94585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	false
O13965	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	730	false
A0A125S9M5	Hypsibius exemplaris	Metazoa	614	false
P82352	Oryctolagus cuniculus	Metazoa	238	true
Q6AX31	Xenopus laevis	Metazoa	660	true
Q40412	Nicotiana plumbaginifolia	Plants	663	false
O94473	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	256	true
A8MTT3	Homo sapiens	Metazoa	80	true
Q156A1	Homo sapiens	Metazoa	80	false
P61581	Homo sapiens	Metazoa	75	false
Q9Y675	Homo sapiens	Metazoa	71	false
Q5H943	Homo sapiens	Metazoa	113	true
Q04408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	false
Q9CQE1	Mus musculus	Metazoa	247	false
P43896	Bos taurus	Metazoa	338	false
Q04748	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	898	false
Q12082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	118	false
Q9LG23	Arabidopsis thaliana	Plants	398	false
P0DJE0	Mus musculus	Metazoa	76	true
P47131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105	true
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	false
P53081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	288	false
P82924	Bos taurus	Metazoa	435	false
Q02873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248	false
Q06139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	false
Q12032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	false
Q8RV04	Arabidopsis thaliana	Plants	112	true
Q9LQI7	Arabidopsis thaliana	Plants	227	false
Q9SAB4	Arabidopsis thaliana	Plants	405	false
P0C2C0	Rattus norvegicus	Metazoa	206	false
P36052	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	false
P36151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352	false
P40053	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	false
P53212	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	false
Q12298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	false
Q2HJF1	Bos taurus	Metazoa	112	false
Q3MHJ5	Bos taurus	Metazoa	138	false
Q9LYY2	Arabidopsis thaliana	Plants	112	true
P08593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	268	false
Q02771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	107	false
Q9D7K5	Mus musculus	Metazoa	258	false
P40159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	199	false
P53869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	false
Q08213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	false
Q08774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	false
Q12497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	false
Q2KI49	Bos taurus	Metazoa	159	false
Q2TBS2	Bos taurus	Metazoa	209	false
Q8VYR5	Arabidopsis thaliana	Plants	444	false
Q9FZD1	Arabidopsis thaliana	Plants	630	false
P38292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	413	true
P47139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656	false
Q8W487	Arabidopsis thaliana	Plants	250	false
Q3E7A9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	73	false
Q9SG11	Arabidopsis thaliana	Plants	352	false
O23193	Arabidopsis thaliana	Plants	236	false
O49290	Arabidopsis thaliana	Plants	339	false
Q944H2	Arabidopsis thaliana	Plants	391	false
P40508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	true
Q8LGI2	Arabidopsis thaliana	Plants	454	false
F4IFD0	Arabidopsis thaliana	Plants	667	false
Q04231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	false
Q8BVR0	Mus musculus	Metazoa	90	false
Q8L8M9	Arabidopsis thaliana	Plants	442	false
Q9VPF9	Drosophila melanogaster	Metazoa	373	false
Q8BLQ0	Mus musculus	Metazoa	456	false
Q9WU12	Mus musculus	Metazoa	71	false
D3ZXW3	Rattus norvegicus	Metazoa	298	false
Q05937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	false
Q12259	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	485	false
Q3E747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85	false
Q8LB54	Arabidopsis thaliana	Plants	355	false
B1AUS7	Mus musculus	Metazoa	101	false
Q04867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	false
Q08687	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	178	false
Q6NM26	Arabidopsis thaliana	Plants	222	false
Q9SR77	Arabidopsis thaliana	Plants	309	false
Q8LBV4	Arabidopsis thaliana	Plants	355	false
Q8W4F1	Arabidopsis thaliana	Plants	284	false
Q0WPT7	Arabidopsis thaliana	Plants	352	false
P24571	Cucurbita maxima	Plants	566	false
A4FVR1	Arabidopsis thaliana	Plants	575	false
Q8H124	Arabidopsis thaliana	Plants	280	false
Q9FVR6	Arabidopsis thaliana	Plants	296	false
Q9FZ89	Arabidopsis thaliana	Plants	123	false
P34224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	193	false
A2AIL4	Mus musculus	Metazoa	333	false
P40502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	true
P53171	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	287	false
P46998	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	180	true
P42840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	true
Q02864	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	156	false
Q06608	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	200	false
Q07589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356	false
Q96VH4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	193	false
O43137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85	false
Q03036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179	false
Q04170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	232	false
Q06152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	false
Q07555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	false
Q3E7A8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	72	false
P40057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	false
Q12179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	false
Q12418	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	502	false
Q12486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	218	false
Q12523	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	523	false
P40364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	252	false
P38253	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122	true
P36114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	725	false
P40326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	108	false
P47174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	117	false
P53287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	false
Q03900	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	495	false
Q12182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	false
Q3E7B7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68	false
F4J284	Arabidopsis thaliana	Plants	860	false
Q24JJ9	Arabidopsis thaliana	Plants	361	false
P40008	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	false
P53336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	false
Q06089	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	true
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	74	true
P32792	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	false
P40470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206	false
Q5XID5	Rattus norvegicus	Metazoa	127	false
Q9SRS5	Arabidopsis thaliana	Plants	217	false
Q6ZIV7	Oryza sativa subsp. japonica	Plants	284	false
Q3E823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68	false
Q0WNP8	Arabidopsis thaliana	Plants	263	false
Q9LKA0	Arabidopsis thaliana	Plants	259	false
Q9LY99	Arabidopsis thaliana	Plants	249	true
Q05812	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	728	false
Q3E756	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	false
Q10262	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	131	false
Q9Y7K9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	246	false
Q8BNX7	Mus musculus	Metazoa	165	false
Q03193	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	true
Q9SQU2	Arabidopsis thaliana	Plants	199	true
P53217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	true
Q9M815	Arabidopsis thaliana	Plants	190	false
Q9SX98	Arabidopsis thaliana	Plants	519	false
Q9LVV5	Arabidopsis thaliana	Plants	223	false
Q9SW33	Arabidopsis thaliana	Plants	225	false
Q9LK76	Arabidopsis thaliana	Plants	389	false
P82658	Arabidopsis thaliana	Plants	229	false
Q9SW31	Arabidopsis thaliana	Plants	157	false
Q93V85	Arabidopsis thaliana	Plants	417	false
Q8BH07	Mus musculus	Metazoa	226	false
Q9Z0S4	Mus musculus	Metazoa	211	true
P39996	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	false
D3ZNV2	Rattus norvegicus	Metazoa	288	false
E5FYH0	Ovis aries	Metazoa	1599	false
O42637	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	797	false
Q1K548	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	477	false
Q1K6Q3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	236	false
Q1K8Y7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	161	false
Q7RX40	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	158	false
Q7S300	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	138	false
Q7SC44	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	274	false
Q873E4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	240	false
O13699	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	430	false
O14235	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	348	false
Q1K8C8	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	193	false
Q1K8V2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	91	false
Q7RXV8	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	449	false
Q7RZ62	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	347	false
Q7RZF0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	255	false
Q7S054	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	300	false
Q7S4E0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	165	false
Q7S4Y4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	90	false
Q7S5W0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	103	false
Q7SF85	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	113	false
Q7SGU0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	376	false
Q7SHB2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	348	false
Q7SHR9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	316	false
Q9UT31	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	false
V5IM60	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	59	false
A7UWX2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	470	false
O60008	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01)	Fungi	592	false
Q34807	Wickerhamomyces canadensis	Fungi	231	false
Q7RYV0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	176	false
Q7S1Z3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	368	false
Q7S4E7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	124	false
Q7S711	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	443	false
Q7SCZ3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	218	false
Q7SEK9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	163	false
Q7SGE5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	217	false
Q7SHR6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	344	false
Q9C0U3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	109	false
V5ILE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	428	false
O94358	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	845	false
O94410	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	186	false
Q10308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269	false
Q1K699	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	303	false
Q1K6U7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	225	false
Q7SGH0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	98	false
U9W8F2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	110	false
Q00316	Candida boidinii	Fungi	256	false
F5HIJ5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	249	false
O74317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	113	false
P09940	Cyberlindnera jadinii	Fungi	63	false
P87133	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	121	false
